"Test Information",Value
"RUN ID",489
"END EXECUTION TIME","2021-05-07 11:09:29"
"SOURCE PROBE NAME",andreas
"SOURCE PROBE TEST IP ADDRESS",andreas
"SOURCE PROBE MANAGEMENT IP ADDRESS",andreas
"SOURCE PROBE GROUP",Administrators
"DESTINATION PROBE NAME",raspberrypi-AAS
"DESTINATION PROBE TEST IP ADDRESS",raspberrypi-AAS
"DESTINATION PROBE MANAGEMENT IP ADDRESS",raspberrypi-AAS
"DESTINATION PROBE GROUP",Administrators
"DESTINATION PROBE LOCATION",
"TEST MODULE",MESH
"TEST TYPE","Network KPI"
"TEST ADDITIONAL INFORMATION"," DSCP Setting: Best Effort"
"TEST DURATION",120
"TEST STATUS",Failed
"FAIL OR ERROR REASON"," Threshold failed on KPI from->to Max Delay Variation (ms) 
"

Metric,"Pair Name",Value,"Threshold Type",Threshold,"Status KPI"
"Datagrams Out of Order","KPI from->to",0.0,0,>=,Passed
"Delay (ms)","KPI from->to",1.17,0,<=,Passed
"Jitter (ms)","KPI from->to",0.25,0,<=,Passed
"Jitter Max (ms)","KPI from->to",5.0,0,<=,Passed
Loss,"KPI from->to",0.02,0,<=,Passed
"Max Delay Variation (ms)","KPI from->to",65.0,0,<=,Failed
"Max loss burst","KPI from->to",1.0,0,<=,Passed
MOS,"KPI from->to",4.28,1,<=,Passed

Metric,"Pair Name",Timestamp,Value
"Jitter (ms)","KPI from->to",104,0
"Jitter (ms)","KPI from->to",106,0
"Jitter (ms)","KPI from->to",108,0
"Jitter (ms)","KPI from->to",110,0
"Jitter (ms)","KPI from->to",112,1
"Jitter (ms)","KPI from->to",114,0
"Jitter (ms)","KPI from->to",116,0
"Jitter (ms)","KPI from->to",118,0
"Jitter (ms)","KPI from->to",120,0

Metric,"Pair Name",Timestamp,Value
"Delay (ms)","KPI from->to",2,1
"Delay (ms)","KPI from->to",4,1
"Delay (ms)","KPI from->to",6,1
"Delay (ms)","KPI from->to",8,1
"Delay (ms)","KPI from->to",10,1
"Delay (ms)","KPI from->to",12,1
"Delay (ms)","KPI from->to",14,1
"Delay (ms)","KPI from->to",16,1
"Delay (ms)","KPI from->to",18,1
"Delay (ms)","KPI from->to",20,1
"Delay (ms)","KPI from->to",22,2
"Delay (ms)","KPI from->to",24,2
"Delay (ms)","KPI from->to",26,2
"Delay (ms)","KPI from->to",28,2
"Delay (ms)","KPI from->to",30,1
"Delay (ms)","KPI from->to",32,1
"Delay (ms)","KPI from->to",34,1
"Delay (ms)","KPI from->to",36,1
"Delay (ms)","KPI from->to",38,1
"Delay (ms)","KPI from->to",40,1
"Delay (ms)","KPI from->to",42,1
"Delay (ms)","KPI from->to",44,2
"Delay (ms)","KPI from->to",46,1
"Delay (ms)","KPI from->to",48,1
"Delay (ms)","KPI from->to",50,1
"Delay (ms)","KPI from->to",52,1
"Delay (ms)","KPI from->to",54,1
"Delay (ms)","KPI from->to",56,2
"Delay (ms)","KPI from->to",58,1
"Delay (ms)","KPI from->to",60,1
"Delay (ms)","KPI from->to",62,1
"Delay (ms)","KPI from->to",64,1
"Delay (ms)","KPI from->to",66,1
"Delay (ms)","KPI from->to",68,1
"Delay (ms)","KPI from->to",70,1
"Delay (ms)","KPI from->to",72,1
"Delay (ms)","KPI from->to",74,1
"Delay (ms)","KPI from->to",76,1
"Delay (ms)","KPI from->to",78,1
"Delay (ms)","KPI from->to",80,1
"Delay (ms)","KPI from->to",82,1
"Delay (ms)","KPI from->to",84,1
"Delay (ms)","KPI from->to",86,1
"Delay (ms)","KPI from->to",88,1
"Delay (ms)","KPI from->to",90,2
"Delay (ms)","KPI from->to",92,1
"Delay (ms)","KPI from->to",94,1
"Delay (ms)","KPI from->to",96,1
"Delay (ms)","KPI from->to",98,1
"Delay (ms)","KPI from->to",100,2
Metric,"Pair Name",Timestamp,Value
"Delay (ms)","KPI from->to",102,1
"Delay (ms)","KPI from->to",104,1
"Delay (ms)","KPI from->to",106,1
"Delay (ms)","KPI from->to",108,1
"Delay (ms)","KPI from->to",110,1
"Delay (ms)","KPI from->to",112,3
"Delay (ms)","KPI from->to",114,1
"Delay (ms)","KPI from->to",116,1
"Delay (ms)","KPI from->to",118,1
"Delay (ms)","KPI from->to",120,1

Metric,"Pair Name",Timestamp,Value
"Max Delay Variation (ms)","KPI from->to",2,5
"Max Delay Variation (ms)","KPI from->to",4,1
"Max Delay Variation (ms)","KPI from->to",6,1
"Max Delay Variation (ms)","KPI from->to",8,1
"Max Delay Variation (ms)","KPI from->to",10,1
"Max Delay Variation (ms)","KPI from->to",12,23
"Max Delay Variation (ms)","KPI from->to",14,1
"Max Delay Variation (ms)","KPI from->to",16,5
"Max Delay Variation (ms)","KPI from->to",18,1
"Max Delay Variation (ms)","KPI from->to",20,3
"Max Delay Variation (ms)","KPI from->to",22,38
"Max Delay Variation (ms)","KPI from->to",24,9
"Max Delay Variation (ms)","KPI from->to",26,16
"Max Delay Variation (ms)","KPI from->to",28,20
"Max Delay Variation (ms)","KPI from->to",30,9
"Max Delay Variation (ms)","KPI from->to",32,7
"Max Delay Variation (ms)","KPI from->to",34,36
"Max Delay Variation (ms)","KPI from->to",36,1
"Max Delay Variation (ms)","KPI from->to",38,1
"Max Delay Variation (ms)","KPI from->to",40,6
"Max Delay Variation (ms)","KPI from->to",42,1
"Max Delay Variation (ms)","KPI from->to",44,44
"Max Delay Variation (ms)","KPI from->to",46,1
"Max Delay Variation (ms)","KPI from->to",48,6
"Max Delay Variation (ms)","KPI from->to",50,1
"Max Delay Variation (ms)","KPI from->to",52,2
"Max Delay Variation (ms)","KPI from->to",54,4
"Max Delay Variation (ms)","KPI from->to",56,49
"Max Delay Variation (ms)","KPI from->to",58,5
"Max Delay Variation (ms)","KPI from->to",60,6
"Max Delay Variation (ms)","KPI from->to",62,8
"Max Delay Variation (ms)","KPI from->to",64,3
"Max Delay Variation (ms)","KPI from->to",66,1
"Max Delay Variation (ms)","KPI from->to",68,31
"Max Delay Variation (ms)","KPI from->to",70,1
"Max Delay Variation (ms)","KPI from->to",72,1
"Max Delay Variation (ms)","KPI from->to",74,2
"Max Delay Variation (ms)","KPI from->to",76,1
"Max Delay Variation (ms)","KPI from->to",78,18
"Max Delay Variation (ms)","KPI from->to",80,1
"Max Delay Variation (ms)","KPI from->to",82,1
"Max Delay Variation (ms)","KPI from->to",84,1
"Max Delay Variation (ms)","KPI from->to",86,1
"Max Delay Variation (ms)","KPI from->to",88,1
"Max Delay Variation (ms)","KPI from->to",90,53
"Max Delay Variation (ms)","KPI from->to",92,2
"Max Delay Variation (ms)","KPI from->to",94,19
"Max Delay Variation (ms)","KPI from->to",96,7
"Max Delay Variation (ms)","KPI from->to",98,1
"Max Delay Variation (ms)","KPI from->to",100,50

Metric,"Pair Name",Timestamp,Value
MOS,"KPI from->to",2,4.37
MOS,"KPI from->to",4,4.37
MOS,"KPI from->to",6,4.37
MOS,"KPI from->to",8,4.37
MOS,"KPI from->to",10,4.37
MOS,"KPI from->to",12,3.51
MOS,"KPI from->to",14,4.37
MOS,"KPI from->to",16,4.37
MOS,"KPI from->to",18,4.37
MOS,"KPI from->to",20,4.37
MOS,"KPI from->to",22,4.37
MOS,"KPI from->to",24,4.37
MOS,"KPI from->to",26,4.37
MOS,"KPI from->to",28,4.37
MOS,"KPI from->to",30,4.37
MOS,"KPI from->to",32,4.37
MOS,"KPI from->to",34,4.37
MOS,"KPI from->to",36,4.37
MOS,"KPI from->to",38,4.37
MOS,"KPI from->to",40,4.37
MOS,"KPI from->to",42,4.37
MOS,"KPI from->to",44,3.49
MOS,"KPI from->to",46,4.37
MOS,"KPI from->to",48,4.37
MOS,"KPI from->to",50,4.37
MOS,"KPI from->to",52,4.37
MOS,"KPI from->to",54,4.37
MOS,"KPI from->to",56,3.49
MOS,"KPI from->to",58,4.37
MOS,"KPI from->to",60,4.37
MOS,"KPI from->to",62,4.37
MOS,"KPI from->to",64,4.37
MOS,"KPI from->to",66,4.37
MOS,"KPI from->to",68,4.37
MOS,"KPI from->to",70,4.37
MOS,"KPI from->to",72,4.37
MOS,"KPI from->to",74,4.37
MOS,"KPI from->to",76,4.37
MOS,"KPI from->to",78,4.37
MOS,"KPI from->to",80,4.37
MOS,"KPI from->to",82,4.37
MOS,"KPI from->to",84,4.37
MOS,"KPI from->to",86,4.37
MOS,"KPI from->to",88,4.37
MOS,"KPI from->to",90,3.51
MOS,"KPI from->to",92,4.37
MOS,"KPI from->to",94,4.37
MOS,"KPI from->to",96,4.37
MOS,"KPI from->to",98,4.37
MOS,"KPI from->to",100,3.5

Metric,"Pair Name",Timestamp,Value
MOS,"KPI from->to",102,4.37
MOS,"KPI from->to",104,4.37
MOS,"KPI from->to",106,4.37
MOS,"KPI from->to",108,4.37
MOS,"KPI from->to",110,4.37
MOS,"KPI from->to",112,3.5
MOS,"KPI from->to",114,4.37
MOS,"KPI from->to",116,4.37
MOS,"KPI from->to",118,4.37
MOS,"KPI from->to",120,4.37


